Den,Počet
1,30
2,53
3,28
4,44
5,22
6,32
7,61
8,39
9,48
10,25
11,44
12,18
13,28
14,36
15,42
16,51
17,32
18,39
19,15
20,27
21,39
22,38
23,38
24,26
25,51
26,23
27,27
28,50
29,33
30,44
31,30
