Den,Počet
1,115
2,143
3,10
4,74
5,174
6,140
7,69
8,57
9,157
10,56
11,68
12,129
13,43
14,239
15,96
16,218
17,63
18,75
19,235
20,37
21,241
22,105
23,149
24,38
25,36
26,114
27,84
28,185
29,131
30,12
31,39
