Den,Počet
1,0
2,0
3,0
4,0
5,4
6,2
7,1
8,5
9,13
10,5
11,13
12,18
13,9
14,10
15,8
16,21
17,11
18,11
19,12
20,13
21,3
22,3
23,16
24,10
25,14
26,5
27,9
28,7
29,9
30,13
