Den,Počet
1,24
2,9
3,15
4,50
5,31
6,33
7,17
8,7
9,9
10,27
11,41
12,27
13,38
14,31
15,30
16,14
17,30
18,29
19,22
20,36
21,33
22,18
23,13
24,23
25,37
26,24
27,27
28,35
29,28
30,17
31,21
