Den,Počet
1,83
2,236
3,21
4,74
5,31
6,134
7,13
8,21
9,51
10,78
11,11
12,79
13,17
14,19
15,97
16,35
17,27
18,21
19,34
20,80
21,98
22,129
23,129
24,111
25,268
26,116
27,78
28,165
29,37
30,0
