Den,Počet
1,105
2,67
3,36
4,90
5,4
6,26
7,92
8,102
9,120
10,43
11,145
12,21
13,31
14,90
15,33
16,130
17,137
18,74
19,144
20,20
21,142
22,27
23,116
24,71
25,127
26,14
27,31
28,113
29,57
30,83
31,183
