Den,Počet
1,40
2,32
3,13
4,21
5,37
6,29
7,43
8,38
9,50
10,26
11,15
12,31
13,30
14,36
15,35
16,41
17,9
18,17
19,32
20,30
21,53
22,23
23,43
24,14
25,16
26,46
27,37
28,33
29,26
30,28
