Den,Počet
1,29
2,53
3,28
4,39
5,14
6,19
7,54
8,32
9,38
10,26
11,50
12,22
13,19
14,61
15,29
16,52
17,20
18,45
19,10
20,23
21,59
22,30
23,61
24,30
25,16
26,13
27,6
28,16
29,42
30,37
31,22
