Den,Počet
1,7
2,10
3,16
4,2
5,7
6,7
7,14
8,2
9,3
10,12
11,20
12,16
13,6
14,14
15,1
16,4
17,19
18,7
19,7
20,11
21,12
22,5
23,6
24,8
25,13
26,15
27,9
28,13
29,5
30,8
31,13
