Den,Počet
1,13
2,15
3,12
4,3
5,7
6,20
7,8
8,14
9,7
10,10
11,8
12,8
13,13
14,11
15,17
16,6
17,9
18,7
19,13
20,31
21,10
22,20
23,12
24,14
25,8
26,7
27,20
28,11
29,14
30,17
