Den,Počet
1,41
2,42
3,26
4,28
5,16
6,35
7,47
8,26
9,38
10,23
11,29
12,12
13,16
14,28
15,26
16,44
17,24
18,36
19,29
20,33
21,38
22,16
23,37
24,38
25,36
26,16
27,16
28,18
29,31
30,40
31,30
