Den,Počet
1,1
2,15
3,5
4,9
5,16
6,7
7,10
8,9
9,17
10,13
11,15
12,22
13,5
14,4
15,10
16,16
17,12
18,8
19,18
20,12
21,18
22,17
23,9
24,3
25,16
26,22
27,17
28,11
29,5
30,12
31,3
